track_id,track_name,track_artist,track_preview,mp3_file,MFCC_Vector
2BACqEbfDpPMOO7xhSOz2B,PUT EM IN THE FRIDGE,"Peso Pluma, Cardi B",https://p.scdn.co/mp3-preview/de12b27c93b6fe43af90b365c2fd16e5f671548f?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_GoodInBed_DuaLipa.mp3,"[-26.641262    78.12129     16.174784    29.685873     6.0472016
   0.5945541   13.719347    -5.9515367    6.6243143    6.9814835
  -1.7345489    9.844476    -5.3305535    6.8818045   -1.6781194
  -0.81511897   0.5381464   -0.82927036  -1.6468102    1.0854107 ]"
17xJgs1Qeg1u5VnpJbNq3M,Soy la Más Mala de España,"Bb trickz, Bryant LR",https://p.scdn.co/mp3-preview/b635a741b8cbb45e734d2d92838a95ee721555f9?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_AlwaysandForever_Heatwave.mp3,"[-71.45779     91.37004      1.2598584   19.375107     6.419778
  15.238945    -1.0490153    3.852903    -6.108281     6.38314
   1.7539285    7.396235    -1.8606037   -0.24685602  -6.895627
  -1.4571874   -2.6051335    3.6370995   -4.5753765   -3.039751  ]"
0c1ctKLU6NrzBXYJBz8z4p,EBRIO,"Amenazzy, NTG",https://p.scdn.co/mp3-preview/51930b68370fa3798d3e3e6470046e18ce3ca260?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_ShakeSenorafeatTPainSeanPaul_PitbullTPainSeanPaul.mp3,"[-35.17607     87.89451    -13.59326     19.373388     8.266151
   0.25237292   1.4878187   -1.0792205   -3.3832679    7.2565093
  -0.27334857   6.846083     1.1543533    0.9513418   -4.357512
   6.54103     -5.59453      2.4852436   -0.92316663   3.0319803 ]"
3rCFiNG0DC3MjnYp4LBqL6,Mambo,"El Larra, icekream, Cool & Dre",https://p.scdn.co/mp3-preview/e3b79d98ab25cd194a7a2f2cae5b93bc148429c5?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_PasameLaBotella_IAmChinoDeorroPitbullMariahAngeliq.mp3,"[-20.08407     71.90751     19.20811     11.203189    -0.24340253
  10.083804    -0.9696759    7.3789797    0.99064904   8.880058
   5.067089     8.915685     1.4953065    5.2436066   -0.25669867
   5.602748     0.6381985    3.4052682   -1.4037678    1.5491095 ]"
5zBO9yiJmpzEmQ2bUGYFVY,La Mercedes,"Nino Freestyle, Three Seven Music, Boy Wonder CF",https://p.scdn.co/mp3-preview/9e46f1e3dd69b6208ea74ac0e044d549b7c913eb?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\__KimLoaizaAndyRivera.mp3,"[-7.6282066e+01  1.0111178e+02  1.2811302e+00  1.7731266e+01
 -6.2922635e+00  2.1359020e+01 -9.5340748e+00 -2.3701932e+00
 -6.2479115e-01  2.4072604e+00  1.5479796e+00  8.0257547e-01
 -4.0846124e+00 -1.9330565e+00  2.4086475e-02 -4.2806047e-01
 -8.7165394e+00  1.0649094e+01 -7.6128907e+00  3.1913054e+00]"
6Sq7ltF9Qa7SNFBsV5Cogx,Me Porto Bonito,"Bad Bunny, Chencho Corleone",https://p.scdn.co/mp3-preview/5c80aedfe75d2bc15aa0e803993c43395d8054fe?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_BeforeILeavefeatRizzCapolattiJosephChilliams_NascentRizzCapolattiJosephChilliams.mp3,"[-20.53928    88.18449    -3.3410172  13.556839    6.0621233  11.351066
 -13.562464   11.9651785  -6.091004    6.4980483   3.4405866   8.965555
   1.7225937   5.703985    7.280526    5.056367    1.5925691   5.205162
  -1.8367466   1.0699058]"
7ABLbnD53cQK00mhcaOUVG,LALA,Myke Towers,https://p.scdn.co/mp3-preview/42772b16b4e575d1b15b0ec7f94e335539390d2d?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_Estetograma_AlcolirykozDayméArocena.mp3,"[-45.723793  104.08162    13.740827   18.74224    10.69767     0.6972275
  12.059673    4.611205   -5.2864027   5.0064     -8.413149   -1.3142765
  -4.425387   -0.5959083  -0.3808294   3.5659108  -3.4286122   0.5914935
  -1.0092176  -1.7098048]"
6NHC3pFpYys1xgkqpk96tF,Trickstar,"Bb trickz, El Baby R",https://p.scdn.co/mp3-preview/e59b6efa8841a23c77a078e0258029e1104d6c9a?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_ThinkDifferent_LuckyDaye.mp3,"[-56.72569    116.63212     -2.199849    36.69497     -4.3452415
   4.1190176   -0.49134892   9.992319    -3.0562165    4.648367
  -1.455005     4.306418     2.7561345    5.2752695   -2.5953472
   3.9460258   -1.9733784    3.041778     2.2579198    5.9957147 ]"
6CvTEtGagmzQvkUzzyKR9k,HARLEY QUINN,"Fuerza Regida, Marshmello",https://p.scdn.co/mp3-preview/2845f30873601167f8970f2d64f53cda26441b7a?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_YouLearnLiveUnplugged_AlanisMorissette.mp3,"[-2.4161463e+01  8.9568665e+01  9.0382757e+00  2.9106359e+01
  8.2889910e+00  6.0063639e+00  1.7995499e-01  9.2121153e+00
  5.7319326e+00  7.6753922e+00 -7.9890895e-01  7.8272820e-04
 -4.4321456e+00  5.7071915e+00  2.9704553e-01  3.8936462e+00
 -1.4540038e+00  2.1746509e+00 -4.1968613e+00  1.1030757e+00]"
2DbV9TSdeGr5FobCFDRzvq,"Natanael Cano: Bzrp Music Sessions, Vol. 59","Bizarrap, Natanael Cano",https://p.scdn.co/mp3-preview/caea5d566c999a0f80c56bfd9506a3d091442a78?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_Comebacktome_RM.mp3,"[  5.8306937  100.366776     0.30269393   8.804724     5.188922
   5.854843     1.8237194    5.763798     1.1276213    0.50515765
  -0.9784112    1.7575871   -0.59336007   1.666177    -2.1955535
   2.1033244   -1.1598606    2.2532623   -4.34574      2.6404467 ]"
4MjDJD8cW7iVeWInc2Bdyj,MONACO,Bad Bunny,https://p.scdn.co/mp3-preview/f80c7cc394457fc77cd6668a715b039fd86404f9?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_PorLasNoches_PesoPluma.mp3,"[-8.2492981e+01  9.3730247e+01  2.4146389e+01  2.0512487e+01
  8.2908630e-02  1.2513969e+01  3.1075258e+00  3.1065791e+00
 -4.6078758e+00  9.7922382e+00 -3.6998711e+00 -2.5758526e+00
 -4.8115101e-01  1.8803622e+00 -3.7967792e+00  6.6396725e-01
  1.5809421e-01  5.5873194e+00 -3.5308309e+00 -4.5889042e-02]"
1aUq8rjW1EwkAkMri4VfJy,LOKERA,"Rauw Alejandro, Lyanno, Brray",https://p.scdn.co/mp3-preview/813097c99aaf4f5dc8a62011118dc42e5423a9fd?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_EnToLao_HazeJhayco.mp3,"[-9.386064   66.51868     4.2175684  16.848415    6.9302583   5.7766347
 -4.6334124   8.17912    -8.610609   15.056674    1.0032194   6.0958843
  4.7099776   2.5648541   0.9780857   6.5609217  -5.6543646   3.2522042
 -0.79036045 -0.08129451]"
1zsPaEkglFvxjAhrM8yhpr,Hey Mor,"Ozuna, Feid",https://p.scdn.co/mp3-preview/cd2d2242b748408da15c2b66f47d54b3f0793ae0?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_NADIEMÁS_Nsqk.mp3,"[-29.55981    74.89012     5.379589   19.544899    7.869446   13.374466
   1.8918461   5.897002   -3.3085792   5.385221   -1.9268116   5.6920266
  -1.235804   -0.7751428  -1.382417    2.304641   -5.6348367   7.518424
  -1.0690302   1.511311 ]"
69vlMrzHwATKzupwNcUPyK,La Santa,"Bad Bunny, Daddy Yankee",https://p.scdn.co/mp3-preview/4f254b6b29d6fdc408d62e0eb024b79b8cab5ba6?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_OohLaLa_Goldfrapp.mp3,"[ 5.7082176  74.70604     0.8595582  31.123669   13.883426   12.064542
 10.41304     9.930637    7.930182   10.955702   -6.2462573   1.1902316
  1.6175528   8.567874   -5.9387956   2.7035565   1.0551035   1.9834373
 -2.062196    0.35306787]"
4IJWhehNLXru5WfS71EWSx,Diabólica,"Cris Mj, Dei V",https://p.scdn.co/mp3-preview/17b728763353d49a8887a3f8d5ba8816f75038f3?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_WishISaidILoveYou_NickWilkinsAdonaiMelodíasmekamaraschino.mp3,"[-54.022198   108.08159     -6.518828    32.427345    -7.766993
   5.404453   -10.126672     0.1931035   -6.7559447    3.9516702
 -14.509219     0.8865503   -7.7035766   -0.9560437   -0.5523903
   1.684119    -3.7005258    0.66484207  -3.3460498   -1.6008583 ]"
0PB0O24JqAuNdOAFVJljMS,Coco Chanel,"Eladio Carrion, Bad Bunny",https://p.scdn.co/mp3-preview/7daa6a8d0fa1d836a2bd4eea33e592fbfac312d3?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_tokyo_RM.mp3,"[-1.2112209e+02  1.0816526e+02  9.0680704e+00  9.8758163e+00
 -6.2633276e-02  2.4670770e+00 -1.0698233e+01 -5.5110602e+00
 -1.5149794e+01  4.4271250e+00  1.0655210e+00 -5.3976068e+00
 -9.1100922e+00 -6.6597319e+00 -4.3864717e+00 -1.9585869e+00
 -1.3637564e+00 -2.2696242e+00 -5.8956796e-01 -7.3564899e-01]"
06s3QtMJVXw1AJX3UfvZG1,Hasta Que Dios Diga,"Anuel AA, Bad Bunny",https://p.scdn.co/mp3-preview/908de91e17436fb6946596504f789851c668e899?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_SundayServicefeatMeganTheeStallionFloMilli_LattoMeganTheeStallionFloMilli.mp3,"[-22.044895    58.936607    10.565036    18.76066      8.733849
   7.9614396   13.555188    10.618271    -5.3727245    3.688434
  -2.8670945    6.6580057   -0.60608065   4.9084244   -0.4325506
   0.579594    -3.8280022   -1.3216549   -3.7381778   -1.6723983 ]"
6ED7qim1NAX1HjNU8039WS,Alucin,"Eugenio Esquivel, Grupo Marca Registrada, Sebastian Esquivel, Los Esquivel",https://p.scdn.co/mp3-preview/7eba05b3fc9936bb308557591cd1049986e47fe7?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_Volare_DannyOcean.mp3,"[-23.448349    68.2974      16.913305    17.721258     1.6311333
  12.73162     -5.104991     3.1209958   -3.6301284    2.0870342
  -3.8957047    4.818689    -0.91719264   4.763253     2.0322976
   4.602055    -1.8709486    2.3667169   -1.4515138    5.105216  ]"
3cDyocF0Ibdfs1SFQk5cLZ,Lollipop,Darell,https://p.scdn.co/mp3-preview/486bdd86843f0ac2f401859e84ba9b5472d115cb?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_Primaveraanticipada_LauraPausini.mp3,"[-15.171061    84.663025   -10.719816    36.251892     4.2476034
   4.0462217    5.454129     8.278662     5.375052     3.6431072
  -3.1671996    2.7669241   -5.4819283   -1.0850691   -8.324476
  -0.48683396  -4.003769     1.1191648    0.7651933    0.7930859 ]"
5QtB74eCS2YzHvEfSlh8MG,Hey Lil Mama,"Eladio Carrion, Rauw Alejandro",https://p.scdn.co/mp3-preview/53e06eb92307813a4a1d4a904c43ede3842493fa?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_DontBeShy_TiëstoKAROLG.mp3,"[-30.798462   79.96681     2.1178906   9.92029     2.3530765   6.2795286
   5.3407364  -2.9805977   4.857714    1.6552814  -5.033544    0.4348634
  -4.3054905   6.1862483  -7.373805   -1.20176    -1.6733334   3.2327132
  -3.651421    2.0603518]"
2vh03XeMmNRwxiAztk01Pe,DESATAAA,"Ovy On The Drums, Myke Towers, Saiko",https://p.scdn.co/mp3-preview/6959d32ed6caf582720922d62b866ad00f5f514b?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_Cantando_VioladoresDelVerso.mp3,"[-120.27383      79.8427      -12.6731       18.006683      2.5977376
    3.9707954    -6.842401      7.278325     -2.5771384     3.0111587
   -8.572037      2.0410435    -2.2000117    -0.41710204    3.2872872
    1.6781731    -6.423135     -0.5849439     0.7645472    -2.6360023 ]"
7kSL8RqBe9ySL8tjvSoII0,"VVS Switch (feat. Hades66, Luar La L & CDobleta) - Remix","Pressure 9X19, Anuel AA, YOVNGCHIMI, CDobleta, Hades66, Luar La L",https://p.scdn.co/mp3-preview/e6b570ac9e649e5cfd9d32a8f45507c3ace6ab48?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_ItsaLongWaytotheTopIfYouWannaRockNRoll_ACDC.mp3,"[ 13.41485     58.43086    -36.265972    41.689728    -7.245027
  13.411606    -8.69294      9.19166      4.328633    -0.37534922
  -1.5530723    3.8427517   -1.9790595    1.9202992   -3.8419929
   8.71419     -1.3401724    3.534404   -11.907309    -6.456025  ]"
1yNa5Sd2tijUuR3hJJ8uvk,VVS,Dei V,https://p.scdn.co/mp3-preview/aba9ecd314ffb70e422f1e048bc6781b787db094?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_CrashOut_BigSad1900BabyStoneGorillas.mp3,"[-36.98111     80.66756      5.3357587   28.658789    12.561119
  12.220804     2.4369216    7.559953    -7.067186     6.074159
  -0.9943962    3.6329923    0.6716666   -1.2086487   -0.22040705
  -0.70923805  -3.3851712    3.9364727   -4.103024    -1.4747927 ]"
4M4Tc6Mx3IZhOXD8H7Iziq,Emociones,Hades66,https://p.scdn.co/mp3-preview/18966d032f992449bb507951248f5638ce46ab6c?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_NOHAYQUEPREGUNTAR_KeitynTiagoPZK.mp3,"[-58.147774   89.89051    13.49323    36.0881      4.22546    27.426197
  13.410242   -5.59381    -1.3555291   5.974725   -1.5385162  -5.7305307
  14.052658  -10.108383    3.5953784   9.255956   -3.8628337   4.3985324
  -5.861949    4.6629043]"
4DnhYGcizQepwr7vvvntih,ALVRGZO,"Alex Favela, Código FN, Oscar Ortiz",https://p.scdn.co/mp3-preview/d0398fb7ce038adf28127082dd6538989cd44b98?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_WreckingBall_MileyCyrus.mp3,"[-45.061043    87.398476    -7.101453    24.208221    -1.3943319
   2.616995     3.5382838    4.89828      3.9696038    5.2588778
  -7.012581     3.8319302   -5.33172      6.7709208   -1.016701
   8.661735     5.5160923    4.0389757    0.56288403   5.4736304 ]"
6icPJycbKyxzR3RAbXxjj1,EXCESO,"Sebastian Esquivel, Blessd, Eugenio Esquivel, Los Esquivel",https://p.scdn.co/mp3-preview/09a577f0160d4f24e5bb9a0e84724dd277149942?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_Blackout_CoreyHawkinsMelissaBarreraLeslieGraceOlgaMeredizGregoryDiazIVNoahCatalaDaphneRubinVegaStep.mp3,"[ -8.420253    82.25195    -24.641235    22.146372    -4.8754287
  19.147026     9.500207    11.78218      2.022138    13.98723
  -2.3420293    7.964096    -1.2938458    6.6647706    1.7211213
   4.1931458    0.5521048    1.1420814   -6.901325     0.47637993]"
5nSUskJwcSRFS9dIqrVfrv,Quien Es Dei V?,Dei V,https://p.scdn.co/mp3-preview/ce71ce83c9423e812f29448f9b89d2b24fcda1f9?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_RelaciónRota_MykeTowers.mp3,"[-68.2204     114.85618     -1.7263838    9.1219       2.0016954
  -4.451505    -2.1509833    5.724101   -13.696421     5.9683447
   2.0925007    2.0855143   -0.59139407   6.150548    -3.8286602
   8.489729    -2.414894     5.206027    -1.8928573    3.5893788 ]"
1xcMA2bFuMseSFaJgpSeXx,Gimme A Second,"Rich The Kid, Peso Pluma",https://p.scdn.co/mp3-preview/5451a2a560b45d0ca274eb7a2d6bc5318802acc1?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_VamosaEscaparSalsaVersion_AlvaroRodAmyGutiérrez.mp3,"[-38.22756     74.56489      7.2522736   27.451202    11.807253
  10.513374     8.053671     0.62059605   2.340419     2.3598683
   1.2618952    4.444745     0.59599483   1.8564014   -2.8055968
   3.5186653   -5.9266167    2.779662    -3.8368328    1.1445932 ]"
3pEP9sPglz2hVxA8BUsB7S,VVS Switch,Pressure 9X19,https://p.scdn.co/mp3-preview/aee0b6b7b08e25c2fe991620467b5bf4ba32f8d3?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_BecausetheNightLiveUnplugged_10000Maniacs.mp3,"[-30.808172    95.22151     -2.4718142   35.056145     5.812848
   6.8290367    3.2518086    4.9101424   -1.0309539    8.904364
  -2.3814507   -0.15061493  -2.151338     0.4728869   -3.7234566
  -1.7820381   -2.2683325    5.25876      0.64038086   4.384153  ]"
1jPff2HChF9ZahcdogUaCX,ESKELETO,"SAIKO, Bryant Myers",https://p.scdn.co/mp3-preview/6b73a8fac3b9de799f7d64557e0d9090b97a4f6d?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_Volveré_WilfridoVargas.mp3,"[-49.065464   74.21159    -2.2872257  26.027283   -3.2218108   5.0780153
  -1.3500468   6.636365    2.2712524   5.595067   -2.1490877  -4.9105234
  -7.5986795  -2.4403698  -3.2076905   2.0498319  -3.2923846   2.5962029
  -8.19359    -4.701491 ]"
3DY25d8SrkLEI6Xugzf6tT,GODIVA,"Ovy On The Drums, Myke Towers, Blessd, Ryan Castro",https://p.scdn.co/mp3-preview/53144d93a2034658025f0381e61d384826d4fdb1?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_AmorDeEtiqueta_LaCaroBand.mp3,"[-20.328957   59.65742    -8.392392   29.973797  -11.83539     1.8733189
  -0.5535836  -1.4947394 -10.1811      2.9641504  -6.432233   -3.6478848
  -5.2919893  -0.7190899  -3.9579244   4.596212   -1.0792198   2.878332
  -4.655684   -4.0428805]"
7cBSPzz0kNgc1ghLddrDxZ,Single,Dei V,https://p.scdn.co/mp3-preview/101e459d355423a0389e849bcb2a1fbf470a685e?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_LoveSong_Nonpalidece.mp3,"[-84.10374    110.925964     6.018154    30.232386     3.4075248
  12.173495    -2.6242325   14.039174    -2.0613322    7.4390306
   5.744714     3.5863833   -4.196416     5.170369    -4.987272
  -0.24102354  -5.2259707    1.2447283   -0.43734568   2.0250218 ]"
3HEsgWS7O1kpNkNMwRA3Kg,Si La Mami,"El Bogueto, Brand Randall",https://p.scdn.co/mp3-preview/bf17feae41fa477bc45ed1701df7b0719244a9f9?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_GoodpainRecordedatSpotifyStudiosNYC_YokeLore.mp3,"[-120.80825     143.685       -12.451033     30.406876     -6.2169657
   25.408878    -19.471188     15.496631     -0.5659836     2.3178287
   -2.350512     -1.3162911    -0.77163917   -6.94008       6.0460877
   -7.518605     -6.819809     -1.5661142    -4.015423     -7.236244  ]"
0uBrQT9ny21InKVEsc7lm2,Otro Show,"Uzielito Mix, El Bogueto, Dani Flow",https://p.scdn.co/mp3-preview/60a09d4ed88e1176d4110e31836adcf237886bf4?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_mimomento_céro.mp3,"[-30.381588  120.93317    -0.5020903  17.993002   17.149338   -0.5242211
   7.562336   -5.8106546   4.2476244   7.596048   -5.0334353  11.400686
  -8.995336    2.6830788  -3.0101733   4.405799   -6.3840575  -1.7081757
  -2.5704448  -1.152741 ]"
08s7guLP2nSMxmYqmjf7oV,BONNIE AND CLYDE - REMIX,"iZaak, Luar La L, Omar Courtz",https://p.scdn.co/mp3-preview/ef3c802c94d2dfe441ed63c85940536105453024?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_Tutu_CamiloPedroCapó.mp3,"[ 5.8650970e-04  7.3810715e+01  1.5799327e+01  1.8415335e+01
  7.7767593e-01  4.4733419e+00 -5.8674941e+00  1.1134946e+00
 -3.6434002e+00 -9.6878862e-01 -3.0693111e+00  3.0783505e+00
  2.0999375e-01  3.9960341e+00 -4.4288653e-01  4.3499097e-01
 -3.6455884e+00  1.1591231e+00 -5.8995209e+00 -3.6385432e-01]"
68qjM8nSoUj8YQOJuu6hZ8,YO LO SOÑÉ,"SAIKO, Omar Montes",https://p.scdn.co/mp3-preview/e848efa4b0d5f6daacf202acae256053c159ac87?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_NoFuiSoloYo_LauraPérez.mp3,"[-120.538185    81.83299     19.142       31.496624    12.467691
   10.827568     2.3509316    7.565282     2.4219823    9.879748
   -5.7374697   -1.9555845   -3.1190588    1.7530575   -7.867485
   -3.2723644   -6.0114923   -5.6586723    1.2216258    2.9117465]"
1nCXy1RQQYMgt97DO8uCSI,PESO COMPLETO,"Peso Pluma, Arcángel",https://p.scdn.co/mp3-preview/93345ffdb8bfc279a4063414b8a86e657c660b40?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_Cercadeti_TiagoPZKRusherking.mp3,"[-31.321026    71.009346    -2.2771325   11.55361     -5.9704657
   6.923127    -4.6954956  -12.71003    -13.590139     3.4641685
  -5.54844     -6.2935867    0.42124844 -12.392151    -5.12699
  -0.11943817  -8.881696    -5.1709847   -5.5650806    2.3431842 ]"
6peVAUzSxDlTigQw5T99O5,RÁPIDO,Mora,https://p.scdn.co/mp3-preview/e57a7d166813512ac6336369f8fb35ff40589ab8?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_ELGilDeTuEx_Santaferia.mp3,"[ 4.086141  78.23463   20.697397  32.241524  -3.9900508  8.388188
 -4.5213523  1.8015283  4.798298   4.4287004 -7.157219   1.3774555
 -1.8477455  1.1627475 -1.9535029 -1.0610625 -3.702478   2.0956357
 -5.0290084  1.1698813]"
28BSTgZH1ckI8Xfy8LXaRz,Yankee 150,"Yandel, Feid, Daddy Yankee",https://p.scdn.co/mp3-preview/5a69f7e75e083a966bc932f9ba8e96d41bd68a7b?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_sneaky_21Savage.mp3,"[-69.321175    95.25816     12.41101     13.807269    23.430233
  14.2863865    1.1254686   20.26233     -2.2854912   15.201401
  -5.6370454    0.38606405   5.295363    10.10612      3.136003
   4.644883    -7.5566435   -2.7466779    1.5702665   10.322187  ]"
3cF2DwEniY7qbL7nT93fAc,YW&F - Versión Reggaeton,Oscar Maydon,https://p.scdn.co/mp3-preview/5626f1e8ec6fc1897986a3466664c33f3f7c7fea?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_SilkSonicIntro_BrunoMarsAndersonPaakSilkSonic.mp3,"[-59.0353     110.73832    -24.083647    16.328894     2.9198833
  12.331658    -2.518582     9.546857    -1.2636977    7.7657914
  -1.9417307    6.382993    -7.356673    -1.2296622   -0.21505508
   1.8656628   -1.422697     2.9768493    1.6521822    6.366932  ]"
